"","timestep","ag_biomass","bg_biomass","ag_production","bg_production","distance","xy_int"
"37",444,21.8214844037613,140.664636111481,0.00582585591260949,1.41599115900854,20,"-6.19"
"38",456,21.828027483147,142.183184837529,0.00654317767055095,1.51879835780965,20,"-6.19"
"39",468,21.8344060959938,143.594095380037,0.00637871905565122,1.4111703449924,20,"-6.19"
"40",480,21.8417656770837,145.15267378211,0.00735969502801716,1.55884779746819,20,"-6.19"
"41",492,21.8490479352168,146.624279519482,0.00728238099494184,1.47188588993141,20,"-6.19"
"42",504,21.8567977687979,148.124250889845,0.00774996527865955,1.50026183420957,20,"-6.19"
"43",516,21.8643891844408,149.531827636971,0.00759155675001583,1.40787787534023,20,"-6.19"
"44",528,21.8733915646988,151.13658970826,0.00900253058878922,1.60507334867783,20,"-6.19"
"45",540,21.8818267276895,152.575725203345,0.0084353242676336,1.43945851080685,20,"-6.19"
"46",552,21.8916432978235,154.187385209414,0.00981674167565283,1.6119937002918,20,"-6.19"
"47",564,21.9006515233155,155.605358820907,0.00900840898914704,1.41831943460599,20,"-6.19"
"48",576,21.9115774842314,157.263968328877,0.0109261553935452,1.65896615108856,20,"-6.19"
"49",588,21.9212621938962,158.674371460939,0.00968491747253419,1.41077260806776,20,"-6.19"
"50",600,21.9336309202732,160.414441627262,0.0123689460115632,1.74045070468321,20,"-6.19"
"51",612,21.9442610394969,161.848729841926,0.0106303539776785,1.43468259090139,20,"-6.19"
"52",624,21.9575823969994,163.586509030906,0.013321605264308,1.738185129011,20,"-6.19"
"53",636,21.9689723338797,165.013973634237,0.0113902009606341,1.42788474488175,20,"-6.19"
"54",648,21.9825305533406,166.659207438062,0.0135584975095039,1.6456657673763,20,"-6.19"
"55",660,21.9953615402994,168.160352447221,0.0128312816532594,1.50159077327275,20,"-6.19"
"56",672,22.0097232774182,169.786506225843,0.014362047584981,1.62661229818934,20,"-6.19"
"57",684,22.0234868884811,171.29162263198,0.0137639392041837,1.50558891945643,20,"-6.19"
"58",696,22.0395826769772,172.996929870561,0.0160961335976281,1.70579286725527,20,"-6.19"
"59",708,22.0547966566181,174.553004156002,0.0152143446030924,1.55657496346339,20,"-6.19"
"60",720,22.0711235667268,176.170977141954,0.016327293869816,1.61848757205802,20,"-6.19"
"61",732,22.0873381727169,177.726744830088,0.0162150099538685,1.5562969133838,20,"-6.19"
"62",744,22.1047427471354,179.346435036662,0.0174049984750094,1.62023367910541,20,"-6.19"
"63",756,22.1221264958637,180.914332585692,0.0173841943844414,1.56845603230958,20,"-6.19"
"64",768,22.1407398143288,182.543799207625,0.0186137857285938,1.63003980901048,20,"-6.19"
"65",780,22.1604565700494,184.217987164022,0.0197172461567187,1.67477660506164,20,"-6.19"
"66",792,22.1799980544334,185.82686543591,0.0195419994082358,1.60948299799479,20,"-6.19"
"67",804,22.2014480281742,187.542042904172,0.0214505131770658,1.71579782751938,20,"-6.19"
"68",816,22.2215452434776,189.10052616789,0.0200977815842951,1.55912048642266,20,"-6.19"
"69",828,22.2442280336463,190.811884205582,0.0226833816474291,1.71201075989225,20,"-6.19"
"70",840,22.2654848779603,192.368711137689,0.0212574642861192,1.55749686793384,20,"-6.19"
"71",852,22.2897755879307,194.100958567711,0.0242913566962768,1.73293320129858,20,"-6.19"
"72",864,22.311974186079,195.638402902697,0.0221992755074256,1.53814792329574,20,"-6.19"
"73",876,22.3377609832211,197.37923534491,0.0257875025531042,1.74155201796401,20,"-6.19"
"74",888,22.3613646618702,198.927780528201,0.0236044167147814,1.54928305905608,20,"-6.19"
"75",900,22.3901226812452,200.767729186707,0.0287587873953189,1.84070298928668,20,"-6.19"
"76",912,22.4152039813425,202.325926604729,0.0250821046964659,1.5589715161757,20,"-6.19"
"77",924,22.4450798629605,204.136925895132,0.0298767181942969,1.81179031228788,20,"-6.19"
"78",936,22.4712664738476,205.68015404853,0.026187485643784,1.54403905598512,20,"-6.19"
"79",948,22.5036699224648,207.544979059747,0.0324043569207942,1.8656530342066,20,"-6.19"
"80",960,22.5333458474155,209.205166152703,0.0296768748703532,1.66103602416366,20,"-6.19"
"81",972,22.5655807736838,210.964203591495,0.0322359144027243,1.75990518646418,20,"-6.19"
"82",984,22.5966128932996,212.614083957817,0.0310331493708143,1.65076825907474,20,"-6.19"
"83",996,22.6287471108896,214.281832583758,0.0321352875210227,1.66865560840984,20,"-6.19"
"84",1008,22.6632609369236,216.030416128071,0.0345149376800571,1.74951001481381,20,"-6.19"
"85",1020,22.6975598409705,217.725240551349,0.0343000606242529,1.69577153322381,20,"-6.19"
"86",1032,22.7365542399393,219.606520116704,0.0389956003281876,1.88224688226455,20,"-6.19"
"87",1044,22.7719044696161,221.267801604489,0.0353514821065906,1.66227146765891,20,"-6.19"
"88",1056,22.8119965711441,223.109248387274,0.0400934004009246,1.84245697917046,20,"-6.19"
"89",1068,22.8487646841584,224.756143615245,0.0367694647274177,1.64792805667062,20,"-6.19"
"90",1080,22.8943842928235,226.754626014748,0.0456210089936457,1.99953566829555,20,"-6.19"
"91",1092,22.932722576827,228.389970256399,0.0383397448587655,1.6364225664307,20,"-6.19"
"92",1104,22.9773909196682,230.254685166907,0.0446698547406132,1.8658139441869,20,"-6.19"
"93",1116,23.0170807365796,231.871749595206,0.0396913884876597,1.61818730145049,20,"-6.19"
"94",1128,23.0658375990722,233.817188893058,0.0487584872795372,1.94658303933039,20,"-6.19"
"95",1140,23.1084790053363,235.476852599938,0.0426430966559066,1.66083279435324,20,"-6.19"
"96",1152,23.1582693836734,237.374529175585,0.0497921263206207,1.89886749307871,20,"-6.19"
"97",1164,23.2043356244542,239.089065382762,0.046068056265697,1.71575231894658,20,"-6.19"
"98",1176,23.2551306571524,240.939876679548,0.0507969108798378,1.85205038588325,20,"-6.19"
"99",1188,23.3052531939674,242.725197395994,0.0501244844012114,1.786584837638,20,"-6.19"
"100",1200,23.3582175761416,244.571286688252,0.0529663985257627,1.84737778455883,20,"-6.19"
"101",1212,23.4126105884804,246.425553731896,0.054395101656292,1.85558096871492,20,"-6.19"
"102",1224,23.4652388609934,248.180489073149,0.0526304370873225,1.7562750493274,20,"-6.19"
"103",1236,23.5238088511547,250.093552508249,0.0585722278622096,1.91442776430875,20,"-6.19"
"104",1248,23.5774816711359,251.807919699895,0.0536751394245485,1.71575860343657,20,"-6.19"
"105",1260,23.6442075722369,253.897348080631,0.0667282957852227,2.09084427755226,20,"-6.19"
"106",1272,23.6992644998745,255.580579913217,0.0550594163051568,1.68467784633432,20,"-6.19"
"107",1284,23.765866075329,257.578213397818,0.0666041420401406,1.999103980255,20,"-6.19"
"108",1296,23.8240209110664,259.283725112931,0.0581574970274348,1.70701152010719,20,"-6.19"
"109",1308,23.8912548337322,261.21835102214,0.0672366670502855,1.93615095620305,20,"-6.19"
"110",1320,23.9524449385006,262.941810109545,0.0611929456859737,1.72501301118089,20,"-6.19"
"111",1332,24.0204276567386,264.820757450968,0.067985647445556,1.88052720833596,20,"-6.19"
"112",1344,24.0872753163236,266.630985346368,0.0668506873688672,1.81183628036965,20,"-6.19"
"113",1356,24.154316850941,268.411389423963,0.0670446598297034,1.78204016884862,20,"-6.19"
"114",1368,24.2294529455847,270.369143546689,0.0751393180633535,1.95941768514558,20,"-6.19"
"115",1380,24.2967665892632,272.087052441437,0.0673169777534248,1.7196029181905,20,"-6.19"
"116",1392,24.3835090811555,274.261178436291,0.086745925632151,2.175846966162,20,"-6.19"
"117",1404,24.4535612162688,275.977627604911,0.0700556980231761,1.71820453719766,20,"-6.19"
"118",1416,24.5377752793465,278.004787844688,0.0842177309108045,2.02894299585049,20,"-6.19"
"119",1428,24.6160655752009,279.850579299025,0.0782940905402971,1.847606818342,20,"-6.19"
"120",1440,24.6979647581591,281.745539301521,0.081903096277141,1.8968053045393,20,"-6.19"
"121",1452,24.7823157622121,283.660254251075,0.0843550421987178,1.91659123256861,20,"-6.19"
"122",1464,24.8670391517671,285.546895683473,0.0847275570395718,1.88854927192489,20,"-6.19"
"123",1476,24.9579482019702,287.533678700349,0.0909133483892561,1.98872219855252,20,"-6.19"
"124",1488,25.0409352158666,289.312141406254,0.0829914532092113,1.7804351598094,20,"-6.19"
"125",1500,25.141135022779,291.42242829235,0.100204375851506,2.11228935538711,20,"-6.19"
"126",1512,25.2264212883082,293.18217858418,0.0852909919956382,1.76178866089856,20,"-6.19"
"127",1524,25.3322579643696,295.329215640859,0.105841537483555,2.14910559806665,20,"-6.19"
"128",1536,25.423948507488,297.151450290795,0.0916955731329638,1.82434029441455,20,"-6.19"
"129",1548,25.5259801647602,299.144405201337,0.102036834346236,1.99509229561477,20,"-6.19"
"130",1560,25.629073451395,301.120599162408,0.103098628446638,1.97836632369592,20,"-6.19"
"131",1572,25.7319401794543,303.056300097285,0.10287223749185,1.93790825247402,20,"-6.19"
"132",1584,25.8416329903035,305.083637493579,0.10969848870533,2.02957921480902,20,"-6.19"
"133",1596,25.9402441480004,306.872374403114,0.0986170164416533,1.79101514043188,20,"-6.19"
"134",1608,26.0590283102786,308.991986551971,0.118790184772737,2.12192274305156,20,"-6.19"
"135",1620,26.160218384635,310.763128313619,0.10119629552675,1.77349099244182,20,"-6.19"
"136",1632,26.2829054682801,312.876407929351,0.122693475294072,2.11566136975384,20,"-6.19"
"137",1644,26.3915604708909,314.712783958188,0.108661602473427,1.8387968729449,20,"-6.19"
"138",1656,26.5113555702162,316.704525443077,0.119801884977085,1.99419654822989,20,"-6.19"
"139",1668,26.6320650115278,318.676331799627,0.120716433313559,1.97429879821885,20,"-6.19"
"140",1680,26.7527162825768,320.613246239887,0.120658472580855,1.93944415674216,20,"-6.19"
"141",1692,26.8798095577763,322.619275876279,0.127100687769847,2.00859623023135,20,"-6.19"
"142",1704,26.9966307441381,324.431276415641,0.116828822979397,1.81460560032605,20,"-6.19"
"143",1716,27.1391810681269,326.60799101647,0.14255816812019,2.17935464780379,20,"-6.19"
"144",1728,27.2597894459575,328.415536837137,0.120616477223279,1.81022819615131,20,"-6.19"
"145",1740,27.4012446612296,330.503047137406,0.141463532389507,2.0902280747425,20,"-6.19"
"146",1752,27.5382043725896,332.488724515257,0.136968285884354,1.98843631566984,20,"-6.19"
"147",1764,27.6750734111831,334.440132150437,0.136877864452026,1.95420600835678,20,"-6.19"
"148",1776,27.8185291950176,336.45226054248,0.14346486293249,2.0149657859985,20,"-6.19"
"149",1788,27.9574743398879,338.368712863544,0.138954491617417,1.91933022611695,20,"-6.19"
"150",1800,28.1149596969523,340.506666596602,0.157494965214071,2.14087048360514,20,"-6.19"
"151",1812,28.2514810820537,342.327669524808,0.136531292114451,1.82396331409183,20,"-6.19"
"152",1824,28.4200423950423,344.542756146495,0.168571481299788,2.21808442360739,20,"-6.19"
"153",1836,28.5611801402896,346.364311724381,0.141148239022634,1.82459920260581,20,"-6.19"
"154",1848,28.722245906855,348.412629388069,0.161076535270672,2.05139922494692,20,"-6.19"
"155",1860,28.8898365907819,350.509058841779,0.167601769071463,2.09955394861385,20,"-6.19"
"156",1872,29.0512384813179,352.494463151507,0.161413307983593,1.98857304757962,20,"-6.19"
"157",1884,29.2327742935158,354.69251097034,0.181547552612236,2.20125873716131,20,"-6.19"
"158",1896,29.3871391286523,356.529325225086,0.154376942247086,1.84007218960801,20,"-6.19"
"159",1908,29.5763988392379,358.7490196241,0.189272132373916,2.22299188018809,20,"-6.19"
"160",1920,29.7398034171182,360.632445662726,0.163417389075518,1.88677162122366,20,"-6.19"
"161",1932,29.9245827477061,362.731217716353,0.184792481177716,2.10215871818906,20,"-6.19"
"162",1944,30.1097657982226,364.800637293544,0.185196588452957,2.07285231030386,20,"-6.19"
"163",1956,30.2893954987367,366.776227176677,0.179643630430427,1.97906833916323,20,"-6.19"
"164",1968,30.4906353491894,368.956204265504,0.201254164216291,2.18349947134163,20,"-6.19"
"165",1980,30.6651205966449,370.815176287011,0.174499995481153,1.86254318863985,20,"-6.19"
"166",1992,30.8769694967012,373.04059145002,0.211864028233178,2.22902819111977,20,"-6.19"
"167",2004,31.0634946036594,374.967323228692,0.18654070121454,1.93039523416877,20,"-6.19"
"168",2016,31.2760457787844,377.131328255394,0.212567183854155,2.16771241848784,20,"-6.19"
"169",2028,31.480465330381,379.179130778989,0.204436037319402,2.05155956884465,20,"-6.19"
"170",2040,31.6819487525623,381.166993950353,0.201500371360517,1.99166750242597,20,"-6.19"
"171",2052,31.9054688269913,383.340042077309,0.223537484928533,2.17689863753878,20,"-6.19"
"172",2064,32.1069387332484,385.267596638617,0.201487833783336,1.93145586646278,20,"-6.19"
"173",2076,32.3572724698098,387.629023333305,0.250352134842759,2.36537332972694,20,"-6.19"
"174",2088,32.5690062724544,389.592194309909,0.211752792107996,1.96717349548317,20,"-6.19"
"175",2100,32.8035831614545,391.736362886514,0.234596383896676,2.14821784844696,20,"-6.19"
"176",2112,33.041322932356,393.876004780113,0.237759831547464,2.14374253379702,20,"-6.19"
"177",2124,33.2728547197176,395.92792877765,0.231552427591787,2.05607621500383,20,"-6.19"
"178",2136,33.5345446578303,398.213277599538,0.26171114879846,2.28955079993131,20,"-6.19"
"179",2148,33.7563225982064,400.118762142594,0.221799802956346,1.90974228559281,20,"-6.19"
"180",2160,34.0297337804378,402.436305297899,0.273433603208314,2.32184766981334,20,"-6.19"
"181",2172,34.2591561506949,404.349384562378,0.229445487117587,1.91744100420647,20,"-6.19"
"182",2184,34.5235355485013,406.52447813075,0.264403104967027,2.17950282645216,20,"-6.19"
"183",2196,34.7840020255918,408.634964321327,0.260490871711321,2.11494978298322,20,"-6.19"
"184",2208,35.0345621006694,410.635505877963,0.250585154540369,2.00505818262752,20,"-6.19"
"185",2220,35.3188057139492,412.873658667785,0.284269358615285,2.24271997140283,20,"-6.19"
"186",2232,35.5620447907974,414.759509074304,0.243265585974058,1.89047447682708,20,"-6.19"
"187",2244,35.862457130767,417.058557985225,0.300439509794828,2.303721184518,20,"-6.19"
"188",2256,36.1267118713958,419.049237778389,0.264282735477932,1.9954111647429,20,"-6.19"
"189",2268,36.4162634361325,421.201010308989,0.289580293557851,2.15655536908173,20,"-6.19"
"190",2280,36.7085425665342,423.341471088663,0.292308672320869,2.14529955856807,20,"-6.19"
"191",2292,36.9862264954881,425.345751091719,0.277714301030164,2.009174746393,20,"-6.19"
"192",2304,37.3026756584956,427.599126925802,0.316480332534857,2.258323268916,20,"-6.19"
"193",2316,37.5734846283644,429.498500175324,0.270841058565201,1.90438025664099,20,"-6.19"
"194",2328,37.9070767068193,431.80862700809,0.333624962542961,2.31518432654241,20,"-6.19"
"195",2340,38.1950297731042,433.772190824719,0.287986941309324,1.96868305188133,20,"-6.19"
"196",2352,38.5010216360322,435.831696114827,0.306026603210796,2.06467729499468,20,"-6.19"
"197",2364,38.8252872778228,437.984616202475,0.324301311581614,2.15814772742266,20,"-6.19"
"198",2376,39.115448362956,439.883919203793,0.29019775123907,1.90458911346957,20,"-6.19"
"199",2388,39.4694730051454,442.172482734077,0.354062209677409,2.293901493166,20,"-6.19"
"200",2400,39.7683709949871,444.075919675479,0.298936669709235,1.90883771362206,20,"-6.19"
"201",2412,40.133356149498,446.371498942884,0.365024784332043,2.3010325554884,20,"-6.19"
"202",2424,40.4666130934432,448.436445442403,0.333297747150787,2.07046345643079,20,"-6.19"
"203",2436,40.7931329174319,450.43274035642,0.326561711438359,2.00186945482972,20,"-6.19"
"204",2448,41.1629118228816,452.66453901064,0.369821867132273,2.23742914520244,20,"-6.19"
"205",2460,41.4847246292484,454.579124201164,0.321856998834257,1.92027855886636,20,"-6.19"
"206",2472,41.8690032836536,456.837422123733,0.38432393030779,2.26404550615752,20,"-6.19"
"207",2484,42.2157751917123,458.846077903113,0.346818492695903,2.01446763740438,20,"-6.19"
"208",2496,42.5732461414745,460.890362554514,0.357518729410067,2.0501539754427,20,"-6.19"
"209",2508,42.9564405507182,463.053470254685,0.383243434687596,2.16903579641911,20,"-6.19"
"210",2520,43.2971189337411,464.950409889426,0.340728759597884,1.90293023441893,20,"-6.19"
"211",2532,43.6856585076279,467.088089339411,0.388591165313763,2.14372512877856,20,"-6.19"
"212",2544,44.0639299714847,469.141459057985,0.378324456468892,2.05947776517667,20,"-6.19"
"213",2556,44.4476017292858,471.197481500494,0.383726130601858,2.06219069511315,20,"-6.19"
"214",2568,44.8778051032277,473.473397401504,0.430259162793892,2.28214472993545,20,"-6.19"
"215",2580,45.2495178489762,475.412168749691,0.37177014174376,1.94506757349473,20,"-6.19"
"216",2592,45.7086090599775,477.778001326205,0.459150012108356,2.37218649731318,20,"-6.19"
"217",2604,46.0972092262766,479.751427125058,0.388660723900028,1.97985047658563,20,"-6.19"
"218",2616,46.5258898637972,481.902014181269,0.428742700123227,2.15707105133339,20,"-6.19"
"219",2628,46.9441826155848,483.97287221858,0.418356493984533,2.07740698203588,20,"-6.19"
"220",2640,47.3420466241972,485.917699812953,0.397929409286345,1.95143938350157,20,"-6.19"
"221",2652,47.8127317994951,488.191247186804,0.470752171400139,2.28021845314265,20,"-6.19"
"222",2664,48.2177510480351,490.120633963775,0.405088154679564,1.93612749987307,20,"-6.19"
"223",2676,48.6724069226215,492.261176840717,0.454726443896028,2.14734298185215,20,"-6.19"
"224",2688,49.1267400408587,494.372574427797,0.454405576149192,2.11826387453124,20,"-6.19"
"225",2700,49.5596098195936,496.358669167408,0.432944146736215,1.99302661931466,20,"-6.19"
"226",2712,50.0888044262234,498.757771431752,0.529270815713023,2.40609612543989,20,"-6.19"
"227",2724,50.5133609751797,500.654888686116,0.424635036951702,1.90418635012134,20,"-6.19"
"228",2736,51.0053786831142,502.828546814634,0.492098046613016,2.1807869991394,20,"-6.19"
"229",2748,51.4732719627185,504.868886880538,0.467975787963113,2.04753773108445,20,"-6.19"
"230",2760,51.9211919413572,506.798464730175,0.448004575120653,1.93684038766378,20,"-6.19"
"231",2772,52.4542152834145,509.068402538989,0.53310996019961,2.27726196322158,20,"-6.19"
"232",2784,52.9029585974303,510.953812640031,0.448832366828821,1.89280707046146,20,"-6.19"
"233",2796,53.4239443946735,513.118418362121,0.521076924116052,2.17206344291645,20,"-6.19"
"234",2808,53.926265692479,515.178926084514,0.502414860563757,2.06803549436614,20,"-6.19"
"235",2820,54.4322752895896,517.229483135249,0.506105536900506,2.05815180646431,20,"-6.19"
"236",2832,54.9926018618537,519.472915521224,0.560424934741768,2.2510940938605,20,"-6.19"
"237",2844,55.4700437960426,521.359482933957,0.477543012441259,1.89430270384008,20,"-6.19"
"238",2856,56.0383417057905,523.58038371083,0.568401329439382,2.22869821602313,20,"-6.19"
"239",2868,56.5826286537108,525.680025231688,0.544393187470206,2.10751243764525,20,"-6.19"
"240",2880,57.1284050445498,527.759802336856,0.545885364578893,2.0877178018751,20,"-6.19"
"241",2892,57.7619008860584,530.144828637236,0.63360758980545,2.39303641779264,20,"-6.19"
"242",2904,58.2862251201789,532.091714812153,0.524439244206405,1.95497627062576,20,"-6.19"
"243",2916,58.9124678112533,534.390984563909,0.626360434394726,2.30742542539872,20,"-6.19"
"244",2928,59.4972453756108,536.509697322999,0.584898612027274,2.12694621821737,20,"-6.19"
"245",2940,60.0736910002376,538.572886771852,0.576569797001113,2.07149490922893,20,"-6.19"
"246",2952,60.7169119025269,540.847934632345,0.643348191847252,2.28342373398061,20,"-6.19"
"247",2964,61.2712929948512,542.783341813284,0.554511903523284,1.94386103963632,20,"-6.19"
"248",2976,61.9367842873138,545.081057140993,0.665625175602457,2.30623581139525,20,"-6.19"
"249",2988,62.5393523130967,547.134400785231,0.602705641421132,2.06194356188587,20,"-6.19"
"250",3000,63.162183334819,549.232106889955,0.622972059180356,2.10637731753729,20,"-6.19"
"251",3012,63.8182262830163,551.415472270947,0.65618756472989,2.19210973080033,20,"-6.19"
"252",3024,64.4016605646759,553.333282334822,0.583582714493161,1.92663086084724,20,"-6.19"
"253",3036,65.1166266491081,555.658065097724,0.71511795116357,2.33367098135989,20,"-6.19"
"254",3048,65.7576923494123,557.715345234872,0.641221826397356,2.06625042590559,20,"-6.19"
"255",3060,66.393531160918,559.732312717798,0.635998804755076,2.026010710653,20,"-6.19"
"256",3072,67.1094662075058,561.977717190178,0.716098920340741,2.25451949436047,20,"-6.19"
"257",3084,67.7247643606598,563.883300701267,0.615466449729048,1.91477878995136,20,"-6.19"
"258",3096,68.4718198242573,566.172346877584,0.747227606567705,2.29830983981293,20,"-6.19"
"259",3108,69.1579609445319,568.247982675103,0.686317989546602,2.08498193921679,20,"-6.19"
"260",3120,69.8066924875172,570.187828587663,0.648912807535908,1.94926715660233,20,"-6.19"
"261",3132,70.5935335876733,572.515338205745,0.787026568213932,2.33700132091224,20,"-6.19"
"262",3144,71.2447993990654,574.417014348513,0.651456440285607,1.91125272894766,20,"-6.19"
"263",3156,72.0002447592011,576.599708219034,0.755640312405973,2.19234008854045,20,"-6.19"
"264",3168,72.7620918868774,578.774412060251,0.762047153651309,2.18443028950639,20,"-6.19"
"265",3180,73.453885078189,580.725513503926,0.691998397881484,1.96090815664144,20,"-6.19"
"266",3192,74.2990483138121,583.083607037888,0.845373202003351,2.36797253753758,20,"-6.19"
"267",3204,74.9839300605224,584.969799084298,0.685097599948278,1.89615877196621,20,"-6.19"
"268",3216,75.7530756677817,587.06616534904,0.769366288860887,2.10640343455117,20,"-6.19"
"269",3228,76.5395831189075,589.185282147119,0.786733616961946,2.12923255066215,20,"-6.19"
"270",3240,77.2497303449885,591.076527640909,0.710379067577364,1.90144099125968,20,"-6.19"
"271",3252,78.1408868363898,593.425355705574,0.891393516269488,2.35909499456369,20,"-6.19"
"272",3264,78.856986211116,595.288678082536,0.716342983032703,1.8736783670368,20,"-6.19"
"273",3276,79.6709705195881,597.385246875817,0.814233270597441,2.10699570643413,20,"-6.19"
"274",3288,80.5275048331024,599.566319070888,0.856789430124614,2.19157919674967,20,"-6.19"
"275",3300,81.2658543559091,601.424240385231,0.738611194710465,1.86851195559836,20,"-6.19"
"276",3312,82.193340569509,603.734622082039,0.927753601386918,2.32104384530544,20,"-6.19"
"277",3324,82.9900568483318,605.69450506633,0.796990932084043,1.97063438766213,20,"-6.19"
"278",3336,83.8261958509371,607.729619379283,0.836419972883967,2.04594172048132,20,"-6.19"
"279",3348,84.7463283579893,609.944620785365,0.920420182390394,2.22590801673823,20,"-6.19"
"280",3360,85.5149831005091,611.772942829231,0.768949885791862,1.83931518449901,20,"-6.19"
"281",3372,86.4271890718376,613.921396821611,0.912507424870036,2.15951881315573,20,"-6.19"
"282",3384,87.2661379573687,615.874549531979,0.83925791257829,1.96430205802392,20,"-6.19"
"283",3396,88.0729569123935,617.733243731918,0.807135028573256,1.86992066809103,20,"-6.19"
"284",3408,89.0728647004934,620.013844441461,1.0002307116799,2.2919008138,20,"-6.19"
"285",3420,89.8871175882782,621.848385147234,0.814584400611182,1.84593148771091,20,"-6.19"
"286",3432,90.8562014691521,624.010378978616,0.9694224698152,2.1734578168531,20,"-6.19"
"287",3444,91.7741574428001,626.034717434024,0.918303079760577,2.03588900992054,20,"-6.19"
"288",3456,92.6116251863734,627.861655918841,0.837823013247913,1.83857038989595,20,"-6.19"
"289",3468,93.6229976155464,630.046524138128,1.01173522787228,2.19657378578768,20,"-6.19"
"290",3480,94.4748802541934,631.865501028716,0.852254633170048,1.83077085358286,20,"-6.19"
"291",3492,95.3806493061875,633.780866169062,0.90614887992912,1.92723294858752,20,"-6.19"
"292",3504,96.4403092947818,635.998903235638,1.06004823344793,2.22998288080498,20,"-6.19"
"293",3516,97.3146794944095,637.807623547485,0.874768406562097,1.8207567762496,20,"-6.19"
"294",3528,98.3468706968903,639.922381578991,1.03259772302167,2.12686866966874,20,"-6.19"
"295",3540,99.2734317460846,641.799526274444,0.926977492698242,1.88934234495343,20,"-6.19"
"296",3552,100.185256495645,643.628514322411,0.912250200870957,1.84126319170241,20,"-6.19"
"297",3564,101.281329184481,645.805871568194,1.09650709734723,2.18970813040073,20,"-6.19"
"298",3576,102.195653802898,647.601370249361,0.914769915715496,1.80794003514427,20,"-6.19"
"299",3588,103.228851647639,649.611132043484,1.03365232687896,2.02227799819343,20,"-6.19"
"300",3600,104.277581607281,651.629561264971,1.04919493198159,2.03102947256787,20,"-6.19"
"301",3612,105.217659645003,653.419702276943,0.940553778648734,1.80282595404708,20,"-6.19"
"302",3624,106.357890158194,655.570584104037,1.14071601038687,2.16364211751375,20,"-6.19"
