CoreID,Reef,Transect,Distance,Core,Tin,Contents,Notes,Dry_weight
YM3B_2_20_3,YM3B,2,20,3,3502,Roots,acid,0.319
YM3B_2_20_3,YM3B,2,20,3,3495,Roots,acid,0.3829
YM3B_2_20_3,YM3B,2,20,3,3494,Roots,acid,0.3686
YM3B_2_20_3,YM3B,2,20,3,3496,Roots,acid,0.4986
YM3B_2_20_3,YM3B,2,20,3,3443,Detritus,acid,0.1757
YM3C_2_1_2,YM3C,2,1,2,3462,Sheaths,,0.6779
YM3C_2_1_2,YM3C,2,1,2,3454,Sheaths,acid,0.5801
YM3C_2_1_2,YM3C,2,1,2,3513,Sheaths,acid,0.7296
YM3C_2_1_2,YM3C,2,1,2,3453,Rhizomes,,1.6289
YM3C_2_1_2,YM3C,2,1,2,3452,Rhizomes,acid,1.3728
YM3C_2_1_2,YM3C,2,1,2,3450,Rhizomes,acid,1.0315
YM3C_2_1_2,YM3C,2,1,2,3512,Rhizomes,acid,0.887
YM3C_2_1_2,YM3C,2,1,2,3501,Roots,,0.3683
YM3C_2_1_2,YM3C,2,1,2,3511,Roots,acid,0.2811
YM3C_2_1_2,YM3C,2,1,2,3510,Roots,acid,0.4917
YM3C_2_1_2,YM3C,2,1,2,3500,Roots,acid,0.4553
YM3C_2_1_2,YM3C,2,1,2,3499,Roots,acid,0.4223
YM3C_2_1_2,YM3C,2,1,2,3451,Detritus,acid,0.4246
YM3B_2_20_2,YM3B,2,20,2,3515,Sheaths,,0.5282
YM3B_2_20_2,YM3B,2,20,2,3518,Rhizomes,,1.3928
YM3B_2_20_2,YM3B,2,20,2,3516,Rhizomes,acid,0.9784
YM3B_2_20_2,YM3B,2,20,2,3508,Rhizomes,acid,0.8894
YM3B_2_20_2,YM3B,2,20,2,3517,Rhizomes,acid,0.8374
YM3B_2_20_2,YM3B,2,20,2,3509,Roots,,0.4871
YM3B_2_20_2,YM3B,2,20,2,3460,Roots,acid,0.4045
YM3B_2_20_2,YM3B,2,20,2,3507,Roots,acid,0.2574
YM3B_2_20_2,YM3B,2,20,2,3461,Roots,acid,0.4597
YM3B_2_20_2,YM3B,2,20,2,3514,Detritus,acid,0.1502
YM4A_2_1_3,YM4A,2,1,3,3531,Sheaths,,0.4935
YM4A_2_1_3,YM4A,2,1,3,3459,Sheaths,acid,0.1553
YM4A_2_1_3,YM4A,2,1,3,3455,Rhizomes,,1.2283
YM4A_2_1_3,YM4A,2,1,3,3530,Rhizomes,acid,1.0956
YM4A_2_1_3,YM4A,2,1,3,3456,Rhizomes,acid,0.9694
YM4A_2_1_3,YM4A,2,1,3,3458,Roots,,0.3418
YM4A_2_1_3,YM4A,2,1,3,3529,Roots,acid,0.2877
YM4A_2_1_3,YM4A,2,1,3,3528,Roots,acid,0.3642
YM4A_2_1_3,YM4A,2,1,3,3457,Detritus,acid,0.2834
YM4D_2_1_3,YM4D,2,1,3,3523,Sheaths,,0.4588
YM4D_2_1_3,YM4D,2,1,3,3525,Sheaths,acid,0.773
YM4D_2_1_3,YM4D,2,1,3,3522,Rhizomes,,1.1536
YM4D_2_1_3,YM4D,2,1,3,3524,Rhizomes,acid,1.459
YM4D_2_1_3,YM4D,2,1,3,3526,Roots,,0.3237
YM4D_2_1_3,YM4D,2,1,3,3519,Roots,acid,0.3303
YM4D_2_1_3,YM4D,2,1,3,3520,Roots,acid,0.2396
YM4D_2_1_3,YM4D,2,1,3,3527,Detritus,acid,0.1137
YM3C_2_1_1,YM3C,2,1,1,3471,Sheaths,,0.7351
YM3C_2_1_1,YM3C,2,1,1,3467,Sheaths,acid,0.5907
YM3C_2_1_1,YM3C,2,1,1,3476,Sheaths,acid,0.6976
YM3C_2_1_1,YM3C,2,1,1,3472,Rhizomes,,1.4253
YM3C_2_1_1,YM3C,2,1,1,3464,Rhizomes,acid,1.5453
YM3C_2_1_1,YM3C,2,1,1,3465,Rhizomes,acid,1.3784
YM3C_2_1_1,YM3C,2,1,1,3463,Rhizomes,acid,1.2579
YM3C_2_1_1,YM3C,2,1,1,3474,Roots,,0.4401
YM3C_2_1_1,YM3C,2,1,1,3473,Roots,acid,0.6282
YM3C_2_1_1,YM3C,2,1,1,3468,Roots,acid,0.6113
YM3C_2_1_1,YM3C,2,1,1,3466,Roots,acid,0.3004
YM3C_2_1_1,YM3C,2,1,1,3475,Detritus,acid,0.2204
YM3C_2_1_3,YM3C,2,1,3,3477,Sheaths,,0.7233
YM3C_2_1_3,YM3C,2,1,3,3478,Sheaths,acid,0.7032
YM3C_2_1_3,YM3C,2,1,3,3469,Rhizomes,,1.3329
YM3C_2_1_3,YM3C,2,1,3,3470,Rhizomes,acid,1.2587
YM3C_2_1_3,YM3C,2,1,3,3482,Rhizomes,acid,1.1712
YM3C_2_1_3,YM3C,2,1,3,3485,Roots,,0.4036
YM3C_2_1_3,YM3C,2,1,3,3483,Roots,acid,0.6589
YM3C_2_1_3,YM3C,2,1,3,3484,Roots,acid,0.7111
YM3C_2_1_3,YM3C,2,1,3,3521,Detritus,acid,0.1969
YM2D_2_1_1,YM2D,2,1,1,3546,Sheaths,,0.5904
YM2D_2_1_1,YM2D,2,1,1,3481,Rhizomes,,0.8035
YM2D_2_1_1,YM2D,2,1,1,3543,Roots,,0.2624
YM2D_2_1_1,YM2D,2,1,1,3544,Roots,acid,0.3267
YM2D_2_1_1,YM2D,2,1,1,3480,Roots,acid,0.2276
YM2D_2_1_1,YM2D,2,1,1,3545,Detritus,acid,0.075
YM2C_2_1_1,YM2C,2,1,1,3538,Sheaths,,0.8041
YM2C_2_1_1,YM2C,2,1,1,3542,Sheaths,acid,0.9658
YM2C_2_1_1,YM2C,2,1,1,3539,Rhizomes,,1.28
YM2C_2_1_1,YM2C,2,1,1,3541,Rhizomes,acid,1.2555
YM2C_2_1_1,YM2C,2,1,1,3580,Rhizomes,acid,0.922
YM2C_2_1_1,YM2C,2,1,1,3479,Roots,,0.508
YM2C_2_1_1,YM2C,2,1,1,3578,Roots,acid,0.33
YM2C_2_1_1,YM2C,2,1,1,3579,Roots,acid,0.475
YM2C_2_1_1,YM2C,2,1,1,3540,Detritus,acid,0.0888
YM2A_2_1_2,YM2A,2,1,2,3571,Sheaths,,0.8377
YM2A_2_1_2,YM2A,2,1,2,3575,Sheaths,acid,0.4747
YM2A_2_1_2,YM2A,2,1,2,3572,Rhizomes,,1.0405
YM2A_2_1_2,YM2A,2,1,2,3574,Rhizomes,acid,1.268
YM2A_2_1_2,YM2A,2,1,2,3577,Roots,,0.4815
YM2A_2_1_2,YM2A,2,1,2,3550,Roots,acid,0.5452
YM2A_2_1_2,YM2A,2,1,2,3549,Roots,acid,0.4405
YM2B_2_1_1,YM2B,2,1,1,3567,Sheaths,,0.635
YM2B_2_1_1,YM2B,2,1,1,3566,Sheaths,acid,0.3736
YM2B_2_1_1,YM2B,2,1,1,3569,Rhizomes,,1.0429
YM2B_2_1_1,YM2B,2,1,1,3568,Rhizomes,acid,0.6854
YM2B_2_1_1,YM2B,2,1,1,3570,Roots,,0.4246
YM2B_2_1_1,YM2B,2,1,1,3565,Roots,acid,0.5523
YM2B_2_1_1,YM2B,2,1,1,3573,Roots,acid,0.4868
YM2B_2_1_1,YM2B,2,1,1,3576,Detritus,acid,0.2718
YM2A_2_1_3,YM2A,2,1,3,3564,Sheaths,,0.6484
YM2A_2_1_3,YM2A,2,1,3,3556,Sheaths,acid,0.1935
YM2A_2_1_3,YM2A,2,1,3,3563,Rhizomes,,1.0186
YM2A_2_1_3,YM2A,2,1,3,3562,Rhizomes,acid,1.0301
YM2A_2_1_3,YM2A,2,1,3,3561,Rhizomes,acid,1.2618
YM2A_2_1_3,YM2A,2,1,3,3560,Roots,,0.3405
YM2A_2_1_3,YM2A,2,1,3,3548,Roots,acid,0.6229
YM2A_2_1_3,YM2A,2,1,3,3547,Roots,acid,0.2592
YM2A_2_1_3,YM2A,2,1,3,3557,Roots,acid,0.3202
YM2A_2_1_3,YM2A,2,1,3,3555,Detritus,acid,0.151
YM1B_2_1_2,YM1B,2,1,2,3552,Sheaths,,0.6297
YM1B_2_1_2,YM1B,2,1,2,3551,Sheaths,acid,0.3916
YM1B_2_1_2,YM1B,2,1,2,3558,Rhizomes,,1.1046
YM1B_2_1_2,YM1B,2,1,2,3559,Rhizomes,acid,1.0976
YM1B_2_1_2,YM1B,2,1,2,3554,Rhizomes,acid,1.443
YM1B_2_1_2,YM1B,2,1,2,3603,Rhizomes,acid,1.3609
YM1B_2_1_2,YM1B,2,1,2,3602,Roots,,0.3171
YM1B_2_1_2,YM1B,2,1,2,3584,Roots,acid,0.3974
YM1B_2_1_2,YM1B,2,1,2,3601,Roots,acid,0.5541
YM1B_2_1_2,YM1B,2,1,2,3585,Roots,acid,0.4385
YM1B_2_1_2,YM1B,2,1,2,3600,Roots,acid,0.5533
YM1B_2_1_2,YM1B,2,1,2,3553,Detritus,acid,0.2774
YM2A_2_1_1,YM2A,2,1,1,3589,Sheaths,,0.705
YM2A_2_1_1,YM2A,2,1,1,3582,Sheaths,acid,0.2899
YM2A_2_1_1,YM2A,2,1,1,3581,Rhizomes,,1.0624
YM2A_2_1_1,YM2A,2,1,1,3583,Rhizomes,acid,1.5284
YM2A_2_1_1,YM2A,2,1,1,3588,Roots,,0.2781
YM2A_2_1_1,YM2A,2,1,1,3587,Roots,acid,0.3588
YM2A_2_1_1,YM2A,2,1,1,3599,Roots,acid,0.4106
YM2A_2_1_1,YM2A,2,1,1,3598,Roots,acid,0.1661
YM2A_2_1_1,YM2A,2,1,1,3586,Roots,acid,0.2856
YM2A_2_1_1,YM2A,2,1,1,3590,Detritus,acid,0.1955
YM1B_2_20_2,YM1B,2,20,2,3609,Sheaths,,0.2535
YM1B_2_20_2,YM1B,2,20,2,3607,Rhizomes,,0.936
YM1B_2_20_2,YM1B,2,20,2,3608,Rhizomes,acid,1.1449
YM1B_2_20_2,YM1B,2,20,2,3597,Roots,,0.3631
YM1B_2_20_2,YM1B,2,20,2,3610,Roots,acid,0.4835
YM1B_2_20_2,YM1B,2,20,2,3596,Detritus,acid,0.0522
YM1B_2_1_3,YM1B,2,1,3,3604,Sheaths,,0.7063
YM1B_2_1_3,YM1B,2,1,3,3595,Sheaths,acid,0.1994
YM1B_2_1_3,YM1B,2,1,3,3605,Rhizomes,,1.2937
YM1B_2_1_3,YM1B,2,1,3,3606,Rhizomes,acid,1.3197
YM1B_2_1_3,YM1B,2,1,3,3593,Rhizomes,acid,1.0059
YM1B_2_1_3,YM1B,2,1,3,3594,Roots,,0.4922
YM1B_2_1_3,YM1B,2,1,3,3612,Roots,acid,0.3637
YM1B_2_1_3,YM1B,2,1,3,3591,Roots,acid,0.626
YM1B_2_1_3,YM1B,2,1,3,3592,Roots,acid,0.4897
YM2C_2_1_3,YM2C,2,1,3,3624,Sheaths,,0.737
YM2C_2_1_3,YM2C,2,1,3,3623,Sheaths,acid,0.7923
YM2C_2_1_3,YM2C,2,1,3,3622,Rhizomes,,1.1046
YM2C_2_1_3,YM2C,2,1,3,3621,Rhizomes,acid,1.4753
YM2C_2_1_3,YM2C,2,1,3,3620,Roots,,0.3585
YM2C_2_1_3,YM2C,2,1,3,3613,Roots,acid,0.3487
YM2C_2_1_3,YM2C,2,1,3,3619,Roots,acid,0.5279
YM2C_2_1_3,YM2C,2,1,3,3618,Detritus,acid,0.2068
YM4A_2_1_1,YM4A,2,1,1,3616,Sheaths,,0.5408
YM4A_2_1_1,YM4A,2,1,1,3617,Sheaths,acid,0.3981
YM4A_2_1_1,YM4A,2,1,1,3611,Rhizomes,,1.0834
YM4A_2_1_1,YM4A,2,1,1,3633,Rhizomes,acid,0.8462
YM4A_2_1_1,YM4A,2,1,1,3615,Rhizomes,acid,1.1298
YM4A_2_1_1,YM4A,2,1,1,3614,Roots,,0.3476
YM4A_2_1_1,YM4A,2,1,1,3632,Roots,acid,0.2858
YM4A_2_1_1,YM4A,2,1,1,3640,Roots,acid,0.6856
YM4A_2_1_1,YM4A,2,1,1,3634,Detritus,acid,0.1457
YM2C_2_1_2,YM2C,2,1,2,3630,Sheaths,,0.6817
YM2C_2_1_2,YM2C,2,1,2,3629,Sheaths,acid,0.838
YM2C_2_1_2,YM2C,2,1,2,3627,Rhizomes,,0.9924
YM2C_2_1_2,YM2C,2,1,2,3628,Rhizomes,acid,1.0864
YM2C_2_1_2,YM2C,2,1,2,3626,Roots,,0.2883
YM2C_2_1_2,YM2C,2,1,2,3641,Roots,acid,0.5611
YM2C_2_1_2,YM2C,2,1,2,3635,Roots,acid,0.2943
YM2C_2_1_2,YM2C,2,1,2,3631,Detritus,acid,0.0993
YM2B_2_1_3,YM2B,2,1,3,3636,Sheaths,,0.584
YM2B_2_1_3,YM2B,2,1,3,3637,Sheaths,acid,0.3152
YM2B_2_1_3,YM2B,2,1,3,3625,Rhizomes,,1.0666
YM2B_2_1_3,YM2B,2,1,3,3645,Rhizomes,acid,0.9886
YM2B_2_1_3,YM2B,2,1,3,3639,Rhizomes,acid,1.2133
YM2B_2_1_3,YM2B,2,1,3,3643,Roots,,0.3559
YM2B_2_1_3,YM2B,2,1,3,3655,Roots,acid,0.3481
YM2B_2_1_3,YM2B,2,1,3,3642,Roots,acid,0.4539
YM2B_2_1_3,YM2B,2,1,3,3644,Roots,acid,0.3171
YM2B_2_1_3,YM2B,2,1,3,3638,Detritus,acid,0.1963
YM2D_2_1_3,YM2D,2,1,3,3653,Sheaths,,0.6246
YM2D_2_1_3,YM2D,2,1,3,3654,Sheaths,acid,0.3425
YM2D_2_1_3,YM2D,2,1,3,3652,Rhizomes,,1.0072
YM2D_2_1_3,YM2D,2,1,3,3649,Roots,,0.2335
YM2D_2_1_3,YM2D,2,1,3,3648,Roots,acid,0.4213
YM2D_2_1_3,YM2D,2,1,3,3647,Roots,acid,0.208
YM2D_2_1_3,YM2D,2,1,3,3650,Detritus,acid,0.1184
YM2B_2_1_2,YM2B,2,1,2,3657,Sheaths,,0.5581
YM2B_2_1_2,YM2B,2,1,2,3646,Rhizomes,,1.0379
YM2B_2_1_2,YM2B,2,1,2,3651,Rhizomes,acid,0.9769
YM2B_2_1_2,YM2B,2,1,2,3659,Roots,,0.4514
YM2B_2_1_2,YM2B,2,1,2,3660,Roots,acid,0.3267
YM2B_2_1_2,YM2B,2,1,2,3656,Roots,acid,0.2465
YM2B_2_1_2,YM2B,2,1,2,3658,Detritus,acid,0.1069
YM4A_2_1_2,YM4A,2,1,2,3716,Sheaths,,0.3202
YM4A_2_1_2,YM4A,2,1,2,3715,Rhizomes,,0.9822
YM4A_2_1_2,YM4A,2,1,2,3714,Rhizomes,acid,0.7
YM4A_2_1_2,YM4A,2,1,2,3669,Roots,,0.3797
YM4A_2_1_2,YM4A,2,1,2,3703,Roots,acid,0.263
YM4A_2_1_2,YM4A,2,1,2,3717,Roots,acid,0.4421
YM4A_2_1_2,YM4A,2,1,2,3713,Detritus,acid,0.1111
YM1B_2_20_3,YM1B,2,20,3,3712,Sheaths,,0.5156
YM1B_2_20_3,YM1B,2,20,3,3711,Rhizomes,,1.207
YM1B_2_20_3,YM1B,2,20,3,3710,Rhizomes,acid,0.8263
YM1B_2_20_3,YM1B,2,20,3,3706,Roots,,0.3406
YM1B_2_20_3,YM1B,2,20,3,3704,Roots,acid,0.3635
YM1B_2_20_3,YM1B,2,20,3,3705,Roots,acid,0.4864
YM1B_2_20_3,YM1B,2,20,3,3709,Detritus,acid,0.0976
YM4D_2_1_1,YM4D,2,1,1,3702,Sheaths,,0.8119
YM4D_2_1_1,YM4D,2,1,1,3708,Rhizomes,,0.8342
YM4D_2_1_1,YM4D,2,1,1,3722,Roots,,0.3282
YM4D_2_1_1,YM4D,2,1,1,3707,Roots,acid,0.1284
YM4D_2_1_1,YM4D,2,1,1,3701,Detritus,acid,0.0914
YM1B_2_20_1,YM1B,2,20,1,3668,Sheaths,,0.2976
YM1B_2_20_1,YM1B,2,20,1,3667,Rhizomes,,0.9486
YM1B_2_20_1,YM1B,2,20,1,3718,Roots,,0.1704
YM1B_2_20_1,YM1B,2,20,1,3719,Roots,acid,0.0905
YM1B_2_20_1,YM1B,2,20,1,3700,Detritus,acid,0.04
YM1A_2_1_3,YM1A,2,1,3,3665,Sheaths,,0.4073
YM1A_2_1_3,YM1A,2,1,3,3664,Sheaths,acid,0.1151
YM1A_2_1_3,YM1A,2,1,3,3662,Rhizomes,,0.9797
YM1A_2_1_3,YM1A,2,1,3,3663,Rhizomes,acid,0.9711
YM1A_2_1_3,YM1A,2,1,3,3745,Rhizomes,acid,0.5246
YM1A_2_1_3,YM1A,2,1,3,3731,Roots,,0.4567
YM1A_2_1_3,YM1A,2,1,3,3740,Roots,acid,0.377
YM1A_2_1_3,YM1A,2,1,3,3744,Roots,acid,0.3151
YM1A_2_1_3,YM1A,2,1,3,3738,Roots,acid,0.3678
YM1A_2_1_3,YM1A,2,1,3,3666,Detritus,acid,0.1105
YM2D_2_1_2,YM2D,2,1,2,3743,Sheaths,,0.6252
YM2D_2_1_2,YM2D,2,1,2,3742,Sheaths,acid,0.9564
YM2D_2_1_2,YM2D,2,1,2,3721,Rhizomes,,1.1993
YM2D_2_1_2,YM2D,2,1,2,3741,Rhizomes,acid,1.2586
YM2D_2_1_2,YM2D,2,1,2,3728,Roots,,0.4076
YM2D_2_1_2,YM2D,2,1,2,3727,Roots,acid,0.4687
YM2D_2_1_2,YM2D,2,1,2,3730,Roots,acid,0.296
YM2D_2_1_2,YM2D,2,1,2,3720,Detritus,acid,0.0625
YM1A_2_1_2,YM1A,2,1,2,3735,Sheaths,,0.352
YM1A_2_1_2,YM1A,2,1,2,3737,Rhizomes,,1.1579
YM1A_2_1_2,YM1A,2,1,2,3736,Rhizomes,acid,0.9377
YM1A_2_1_2,YM1A,2,1,2,3739,Rhizomes,acid,0.7842
YM1A_2_1_2,YM1A,2,1,2,3734,Roots,,0.4396
YM1A_2_1_2,YM1A,2,1,2,3725,Roots,acid,0.6123
YM1A_2_1_2,YM1A,2,1,2,3724,Roots,acid,0.5067
YM1A_2_1_2,YM1A,2,1,2,3732,Detritus,acid,0.0285
YM4D_2_1_2,YM4D,2,1,2,3747,Sheaths,,0.7515
YM4D_2_1_2,YM4D,2,1,2,3749,Sheaths,acid,0.3154
YM4D_2_1_2,YM4D,2,1,2,3723,Rhizomes,,0.9925
YM4D_2_1_2,YM4D,2,1,2,3748,Rhizomes,acid,1.1723
YM4D_2_1_2,YM4D,2,1,2,3746,Roots,,0.3459
YM4D_2_1_2,YM4D,2,1,2,3726,Roots,acid,0.2108
YM4D_2_1_2,YM4D,2,1,2,3750,Roots,acid,0.3283
YM4D_2_1_2,YM4D,2,1,2,3733,Detritus,acid,0.1513
YM2A_3_1_3,YM2A,3,1,3,1271,Flowers,,0.1202
YM4D_3_20_1,YM4D,3,20,1,958,Flowers,,0.0544
YM2B_3_1_2,YM2B,3,1,2,865,Flowers,,0.0247
YM2B_3_20_1,YM2B,3,20,1,1146,Flowers,,0.0666
YM3A_3_1_3,YM3A,3,1,3,1860,Flowers,,0.0288
YM1D_3_20_1,YM1D,3,20,1,3143,Flowers,,0.0556
YM2C_3_1_2,YM2C,3,1,2,1027,Flowers,,0.1165
YM4D_3_20_2,YM4D,3,20,2,1233,Flowers,,0.0173
YM2C_3_1_1,YM2C,3,1,1,1950,Flowers,,0.1014
YM4D_3_20_3,YM4D,3,20,3,986,Flowers,,0.0262
YM1B_3_20_1,YM1B,3,20,1,1106,Flowers,,0.0849
YM4B_3_1_3,YM4B,3,1,3,3116,Flowers,,0.1171
YM2B_3_20_2,YM2B,3,20,2,3111,Flowers,,0.0279
YM4B_3_1_1,YM4B,3,1,1,1126,Flowers,,0.0403
,,,,,,,,
YM4B_3_20_2,YM4B,3,20,2,1000,Flowers,,0.0126
YM1A_3_1_2,YM1A,3,1,2,1649,Flowers,,0.0153
YM1D_3_20_3,YM1D,3,20,3,1038,Flowers,,0.0742
YM1B_3_1_2,YM1B,3,1,2,1218,Flowers,,0.0634
YM2A_3_20_1,YM2A,3,20,1,1125,Flowers,,0.0318
YM1A_3_1_1,YM1A,3,1,1,1022,Flowers,,0.012
YM3C_3_20_2,YM3C,3,20,2,3176,Flowers,,0.0196
YM1D_3_20_2,YM1D,3,20,2,1223,Flowers,,0.0136
YM2C_3_20_1,YM2C,3,20,1,1286,Flowers,,0.0161
YM4A_3_20_2,YM4A,3,20,2,885,Sheaths,,0.6714
YM4A_3_20_2,YM4A,3,20,2,431,Sheaths,acid,0.9651
YM4A_3_20_2,YM4A,3,20,2,912,Rhizomes,,0.7412
YM4A_3_20_2,YM4A,3,20,2,639,Rhizomes,acid,1.0973
YM4A_3_20_2,YM4A,3,20,2,535,Rhizomes,acid,1.4431
YM4A_3_20_2,YM4A,3,20,2,3253,Rhizomes,acid,1.2538
YM4A_3_20_2,YM4A,3,20,2,3608,Rhizomes,acid,1.4093
YM4A_3_20_2,YM4A,3,20,2,189,Rhizomes,acid,0.7529
YM4A_3_20_2,YM4A,3,20,2,890,Roots,,0.3172
YM4A_3_20_2,YM4A,3,20,2,547,Roots,acid,0.7494
YM4A_3_20_2,YM4A,3,20,2,679,Roots,acid,0.4184
YM4A_3_20_2,YM4A,3,20,2,69,Roots,acid,0.5029
YM4A_3_20_2,YM4A,3,20,2,3524,Roots,acid,0.4041
YM4A_3_20_2,YM4A,3,20,2,3593,Roots,acid,0.5557
YM4A_3_20_2,YM4A,3,20,2,3739,Detritus,acid,0.216
YM3B_3_20_2,YM3B,3,20,2,1871,Sheaths,,0.4634
YM3B_3_20_2,YM3B,3,20,2,1362,Rhizomes,,1.2342
YM3B_3_20_2,YM3B,3,20,2,3580,Rhizomes,acid,1.1447
YM3B_3_20_2,YM3B,3,20,2,318,Rhizomes,acid,0.7481
YM3B_3_20_2,YM3B,3,20,2,502,Rhizomes,acid,1.02
YM3B_3_20_2,YM3B,3,20,2,620,Rhizomes,acid,1.0991
YM3B_3_20_2,YM3B,3,20,2,939,Roots,,0.3481
YM3B_3_20_2,YM3B,3,20,2,3551,Roots,acid,0.621
YM3B_3_20_2,YM3B,3,20,2,3540,Roots,acid,0.3549
YM3B_3_20_2,YM3B,3,20,2,572,Roots,acid,0.7177
YM3B_3_20_2,YM3B,3,20,2,3252,Roots,acid,0.5642
YM3B_3_20_2,YM3B,3,20,2,3473,Roots,acid,0.4311
YM3B_3_20_2,YM3B,3,20,2,3583,Detritus,acid,0.0625
YM3A_3_1_1,YM3A,3,1,1,1045,Sheaths,,0.5305
YM3A_3_1_1,YM3A,3,1,1,782,Sheaths,acid,0.1981
YM3A_3_1_1,YM3A,3,1,1,1178,Rhizomes,,1.0504
YM3A_3_1_1,YM3A,3,1,1,466,Rhizomes,acid,0.7974
YM3A_3_1_1,YM3A,3,1,1,73,Rhizomes,acid,0.694
YM3A_3_1_1,YM3A,3,1,1,3398,Rhizomes,acid,1.2536
YM3A_3_1_1,YM3A,3,1,1,3370,Rhizomes,acid,1.6821
YM3A_3_1_1,YM3A,3,1,1,3364,Rhizomes,acid,1.1448
YM3A_3_1_1,YM3A,3,1,1,1025,Roots,,0.3781
YM3A_3_1_1,YM3A,3,1,1,203,Roots,acid,0.3549
YM3A_3_1_1,YM3A,3,1,1,819,Roots,acid,0.607
YM3A_3_1_1,YM3A,3,1,1,3282,Roots,acid,0.4917
YM3A_3_1_1,YM3A,3,1,1,295,Roots,acid,0.5518
YM3A_3_1_1,YM3A,3,1,1,813,Roots,acid,0.4485
YM3A_3_1_1,YM3A,3,1,1,536,Roots,acid,0.4332
YM3A_3_1_1,YM3A,3,1,1,3638,Detritus,acid,0.1045
YM3B_3_1_1,YM3B,3,1,1,3185,Sheaths,,0.6927
YM3B_3_1_1,YM3B,3,1,1,730,Sheaths,acid,0.6123
YM3B_3_1_1,YM3B,3,1,1,3651,Sheaths,acid,0.9784
YM3B_3_1_1,YM3B,3,1,1,3434,Sheaths,acid,0.8373
YM3B_3_1_1,YM3B,3,1,1,3063,Rhizomes,,1.0121
YM3B_3_1_1,YM3B,3,1,1,243,Rhizomes,acid,1.3639
YM3B_3_1_1,YM3B,3,1,1,3666,Rhizomes,acid,1.1969
YM3B_3_1_1,YM3B,3,1,1,267,Rhizomes,acid,0.9645
YM3B_3_1_1,YM3B,3,1,1,989,Roots,,0.2771
YM3B_3_1_1,YM3B,3,1,1,3256,Roots,acid,0.601
YM3B_3_1_1,YM3B,3,1,1,3730,Roots,acid,0.6017
YM3B_3_1_1,YM3B,3,1,1,411,Roots,acid,0.5751
YM3B_3_1_1,YM3B,3,1,1,3544,Roots,acid,0.3241
YM3B_3_1_1,YM3B,3,1,1,745,Roots,acid,0.6049
YM3B_3_1_1,YM3B,3,1,1,609,Detritus,acid,0.0708
YM3C_3_20_2,YM3C,3,20,2,3049,Sheaths,,0.4907
YM3C_3_20_2,YM3C,3,20,2,3163,Rhizomes,,1.1959
YM3C_3_20_2,YM3C,3,20,2,3660,Rhizomes,acid,1.1839
YM3C_3_20_2,YM3C,3,20,2,3724,Rhizomes,acid,0.9715
YM3C_3_20_2,YM3C,3,20,2,726,Rhizomes,acid,0.7554
YM3C_3_20_2,YM3C,3,20,2,1334,Roots,,0.4167
YM3C_3_20_2,YM3C,3,20,2,3238,Roots,acid,0.8013
YM3C_3_20_2,YM3C,3,20,2,3742,Roots,acid,0.702
YM3C_3_20_2,YM3C,3,20,2,564,Detritus,acid,0.1915
YM1D_3_20_2,YM1D,3,20,2,1041,Sheaths,,0.5467
YM1D_3_20_2,YM1D,3,20,2,603,Sheaths,acid,0.8889
YM1D_3_20_2,YM1D,3,20,2,1083,Rhizomes,,0.8573
YM1D_3_20_2,YM1D,3,20,2,3260,Rhizomes,acid,0.9335
YM1D_3_20_2,YM1D,3,20,2,626,Rhizomes,acid,1.3368
YM1D_3_20_2,YM1D,3,20,2,3291,Rhizomes,acid,1.2169
YM1D_3_20_2,YM1D,3,20,2,1153,Roots,,0.2646
YM1D_3_20_2,YM1D,3,20,2,3714,Roots,acid,0.6708
YM1D_3_20_2,YM1D,3,20,2,3351,Roots,acid,0.4668
YM1D_3_20_2,YM1D,3,20,2,539,Roots,acid,0.5375
YM1D_3_20_2,YM1D,3,20,2,3274,Roots,acid,0.52
YM1D_3_20_2,YM1D,3,20,2,485,Detritus,acid,0.1049
YM2C_3_20_1,YM2C,3,20,1,954,Sheaths,,0.5705
YM2C_3_20_1,YM2C,3,20,1,3719,Sheaths,acid,0.3156
YM2C_3_20_1,YM2C,3,20,1,3076,Rhizomes,,0.9425
YM2C_3_20_1,YM2C,3,20,1,3444,Rhizomes,acid,1.2378
YM2C_3_20_1,YM2C,3,20,1,251,Rhizomes,acid,1.2739
YM2C_3_20_1,YM2C,3,20,1,1847,Roots,,0.3332
YM2C_3_20_1,YM2C,3,20,1,3428,Roots,acid,0.4975
YM2C_3_20_1,YM2C,3,20,1,501,Roots,acid,0.533
YM2C_3_20_1,YM2C,3,20,1,105,Roots,acid,0.5572
YM2C_3_20_1,YM2C,3,20,1,19,Detritus,acid,0.0913
YM1B_3_20_2,YM1B,3,20,2,1290,Sheaths,,0.1525
YM1B_3_20_2,YM1B,3,20,2,1098,Rhizomes,,0.8498
YM1B_3_20_2,YM1B,3,20,2,475,Rhizomes,acid,0.4255
YM1B_3_20_2,YM1B,3,20,2,1339,Roots,,0.3052
YM1B_3_20_2,YM1B,3,20,2,3664,Roots,acid,0.2173
YM1B_3_20_2,YM1B,3,20,2,172,Detritus,acid,0.0565
YM4B_3_20_2,YM4B,3,20,2,1315,Sheaths,,0.7642
YM4B_3_20_2,YM4B,3,20,2,3554,Sheaths,acid,0.5275
YM4B_3_20_2,YM4B,3,20,2,1678,Rhizomes,,0.9373
