"","timestep","ag_biomass","bg_biomass","ag_production","bg_production","distance","xy_int"
"4338",8256,926.31,1235.38383295519,37.6265965332423,1.3389602504808,1,"0.5.-1.5"
"4339",8268,926.31,1235.9983151349,38.4202007024342,1.34975689607586,1,"0.5.-1.5"
"4340",8280,926.31,1236.5423505934,34.2578837326255,1.28007035933842,1,"0.5.-1.5"
"4341",8292,926.31,1237.10158243344,35.344365310284,1.29594010205278,1,"0.5.-1.5"
"4342",8304,926.31,1237.77046106642,42.3222464724768,1.40627938542525,1,"0.5.-1.5"
"4343",8316,926.31,1238.30424927313,34.0919383486817,1.27201765059203,1,"0.5.-1.5"
"4344",8328,926.31,1238.85123301779,35.0632267837391,1.28587484628997,1,"0.5.-1.5"
"4345",8340,926.31,1239.45401207008,38.7344776538121,1.34234847524453,1,"0.5.-1.5"
"4346",8352,926.31,1240.01329025763,36.1595028725715,1.29959548422448,1,"0.5.-1.5"
"4347",8364,926.31,1240.54673537721,34.672994200002,1.27445665558434,1,"0.5.-1.5"
"4348",8376,926.31,1241.12849793029,37.909253098891,1.32343656423564,1,"0.5.-1.5"
"4349",8388,926.31,1241.71019443642,38.0790598862222,1.3240933338634,1,"0.5.-1.5"
"4350",8400,926.31,1242.24061935454,34.943626977074,1.27354483187878,1,"0.5.-1.5"
"4351",8412,926.31,1242.7873743907,36.1490361904998,1.29053460844443,1,"0.5.-1.5"
"4352",8424,926.31,1243.42618582936,42.301343595147,1.38327128416904,1,"0.5.-1.5"
"4353",8436,926.31,1243.9497051292,34.9684932416749,1.26877434859171,1,"0.5.-1.5"
"4354",8448,926.31,1244.46865311218,34.8133283491297,1.26485503340336,1,"0.5.-1.5"
"4355",8460,926.31,1245.05704019687,39.5415417354034,1.33494072456733,1,"0.5.-1.5"
"4356",8472,926.31,1245.6124460232,37.5394301331507,1.30269291250897,1,"0.5.-1.5"
"4357",8484,926.31,1246.13881275943,35.7709191742415,1.27434648627877,1,"0.5.-1.5"
"4358",8496,926.31,1246.70107176691,38.3235139841654,1.31089550160709,1,"0.5.-1.5"
"4359",8508,926.31,1247.27659233841,39.3879012229918,1.32485891011038,1,"0.5.-1.5"
"4360",8520,926.31,1247.79034825091,35.3979904114076,1.26381298955152,1,"0.5.-1.5"
"4361",8532,926.31,1248.3147654292,36.267218783003,1.27511614967943,1,"0.5.-1.5"
"4362",8544,926.31,1248.96583550411,45.0484043977503,1.40242454374265,1,"0.5.-1.5"
"4363",8556,926.31,1249.48088361291,35.9698459724659,1.26721678287913,1,"0.5.-1.5"
"4364",8568,926.31,1250.00154875288,36.5057419612476,1.27347822695924,1,"0.5.-1.5"
"4365",8580,926.31,1250.56360958247,39.5188557570473,1.31552563743162,1,"0.5.-1.5"
"4366",8592,926.31,1251.10986453713,38.6022262436672,1.30042361473943,1,"0.5.-1.5"
"4367",8604,926.31,1251.61964450089,36.230884123248,1.26463299728016,1,"0.5.-1.5"
"4368",8616,926.31,1252.16986846478,39.2121508537493,1.30571595289598,1,"0.5.-1.5"
"4369",8628,926.31,1252.75949046183,42.1585845070767,1.34580393674491,1,"0.5.-1.5"
"4370",8640,926.31,1253.26692779414,36.554039488532,1.26435897474198,1,"0.5.-1.5"
"4371",8652,926.31,1253.77096868105,36.4644676393982,1.26159941746323,1,"0.5.-1.5"
"4372",8664,926.31,1254.36681342478,43.1570817177908,1.35403616428789,1,"0.5.-1.5"
"4373",8676,926.31,1254.86924653251,36.6783873154563,1.26137303057203,1,"0.5.-1.5"
"4374",8688,926.31,1255.37074890538,36.7626511114686,1.26107374055073,1,"0.5.-1.5"
"4375",8700,926.31,1255.93862150223,41.7075316815353,1.32807450112205,1,"0.5.-1.5"
"4376",8712,926.31,1256.49000139623,40.7061599403532,1.31229609724869,1,"0.5.-1.5"
"4377",8724,926.31,1256.98418543624,36.7218778268925,1.25579411739091,1,"0.5.-1.5"
"4378",8736,926.31,1257.48440341781,37.3134372538389,1.26245022433204,1,"0.5.-1.5"
"4379",8748,926.31,1258.06621356662,43.4660130081247,1.34467241189486,1,"0.5.-1.5"
"4380",8760,926.31,1258.55505150179,36.8078234966542,1.25243331016236,1,"0.5.-1.5"
"4381",8772,926.31,1259.04392561453,36.9597856530108,1.25308572151766,1,"0.5.-1.5"
"4382",8784,926.31,1259.62813771353,44.2114497846305,1.3490402353998,1,"0.5.-1.5"
"4383",8796,926.31,1260.14745876223,39.5696264556227,1.28488627070897,1,"0.5.-1.5"
"4384",8808,926.31,1260.63497675173,37.3499921892162,1.25373872336309,1,"0.5.-1.5"
"4385",8820,926.31,1261.1558632123,40.0213624552744,1.28772281788224,1,"0.5.-1.5"
"4386",8832,926.31,1261.71896025296,43.3970006938744,1.33059143095375,1,"0.5.-1.5"
"4387",8844,926.31,1262.19926727743,37.2938021592709,1.24851308914208,1,"0.5.-1.5"
"4388",8856,926.31,1262.67965047531,37.449938295862,1.24919656244856,1,"0.5.-1.5"
"4389",8868,926.31,1263.2803257736,46.8428171930263,1.37009629874524,1,"0.5.-1.5"
"4390",8880,926.31,1263.78357300028,39.5570164881447,1.27342835755894,1,"0.5.-1.5"
"4391",8892,926.31,1264.27341461189,38.6853746329634,1.26065987014022,1,"0.5.-1.5"
"4392",8904,926.31,1264.79257994218,41.1293704959317,1.29060399716809,1,"0.5.-1.5"
"4393",8916,926.31,1265.2922034814,39.7815300939073,1.27172002641873,1,"0.5.-1.5"
"4394",8928,926.31,1265.77059121144,38.2816333446954,1.25111754107024,1,"0.5.-1.5"
"4395",8940,926.31,1266.26114488785,39.3969270701291,1.26389013569428,1,"0.5.-1.5"
"4396",8952,926.31,1266.82276599606,45.1920085602578,1.33557989037763,1,"0.5.-1.5"
"4397",8964,926.31,1267.29546833639,38.3294695032528,1.24737390937457,1,"0.5.-1.5"
"4398",8976,926.31,1267.77239902447,38.8220434663581,1.25220244580464,1,"0.5.-1.5"
"4399",8988,926.31,1268.29106010773,42.3301530802491,1.29453863362028,1,"0.5.-1.5"
"4400",9000,926.31,1268.77977257167,40.1033795771054,1.26524908065539,1,"0.5.-1.5"
"4401",9012,926.31,1269.24501179799,38.3705852852981,1.24239710915185,1,"0.5.-1.5"
"4402",9024,926.31,1269.7389569727,40.8579080042855,1.27169471428124,1,"0.5.-1.5"
"4403",9036,926.31,1270.30062974053,46.5624152766286,1.34005071628485,1,"0.5.-1.5"
"4404",9048,926.31,1270.7736492266,39.513090660721,1.25211231603021,1,"0.5.-1.5"
"4405",9060,926.31,1271.23508146978,38.7195208692865,1.24112737340397,1,"0.5.-1.5"
"4406",9072,926.31,1271.74300989428,42.7209826071485,1.28821132476401,1,"0.5.-1.5"
"4407",9084,926.31,1272.24691501017,42.5747094284743,1.28483526854029,1,"0.5.-1.5"
"4408",9096,926.31,1272.71471754401,39.7471164520757,1.24937507676327,1,"0.5.-1.5"
"4409",9108,926.31,1273.19865601386,41.2611974878946,1.26610761470238,1,"0.5.-1.5"
"4410",9120,926.31,1273.74227184795,46.4589266122039,1.32640239871876,1,"0.5.-1.5"
"4411",9132,926.31,1274.20207019537,39.5894182334177,1.24327875968015,1,"0.5.-1.5"
"4412",9144,926.31,1274.6555128572,39.208423863136,1.23751018033363,1,"0.5.-1.5"
"4413",9156,926.31,1275.20683895316,47.7111306715506,1.33597282035248,1,"0.5.-1.5"
"4414",9168,926.31,1275.69155115587,42.2335021697236,1.27006345228483,1,"0.5.-1.5"
"4415",9180,926.31,1276.14807827304,39.987360611869,1.24249802861073,1,"0.5.-1.5"
"4416",9192,926.31,1276.62516739119,41.92465717921,1.26364388245793,1,"0.5.-1.5"
"4417",9204,926.31,1277.15627414863,46.7888899700865,1.31827190272679,1,"0.5.-1.5"
"4418",9216,926.31,1277.60474165633,39.8021433181821,1.23631242144666,1,"0.5.-1.5"
"4419",9228,926.31,1278.0548364389,40.102129304687,1.23851392219854,1,"0.5.-1.5"
"4420",9240,926.31,1278.56513347181,45.5539237583562,1.29929269206264,1,"0.5.-1.5"
"4421",9252,926.31,1279.02457179335,41.2687583171773,1.24908786689639,1,"0.5.-1.5"
"4422",9264,926.31,1279.47199735574,40.3717004928658,1.2376640558175,1,"0.5.-1.5"
"4423",9276,926.31,1279.9557486198,43.7664571617261,1.27456351731439,1,"0.5.-1.5"
"4424",9288,926.31,1280.46345300354,46.0971265863191,1.29913721331081,1,"0.5.-1.5"
"4425",9300,926.31,1280.91228048992,41.0167495641599,1.24091188178113,1,"0.5.-1.5"
"4426",9312,926.31,1281.35184092552,40.3451571789992,1.23222105973036,1,"0.5.-1.5"
"4427",9324,926.31,1281.91189818233,51.416483100129,1.35328241494176,1,"0.5.-1.5"
"4428",9336,926.31,1282.35269477831,40.8193829342963,1.23474133474838,1,"0.5.-1.5"
"4429",9348,926.31,1282.7873644832,40.4208116742375,1.22918102326366,1,"0.5.-1.5"
"4430",9360,926.31,1283.25693250904,43.7807613678324,1.26463824623784,1,"0.5.-1.5"
"4431",9372,926.31,1283.78460678282,49.3205113102285,1.32334848927758,1,"0.5.-1.5"
"4432",9384,926.31,1284.22137741755,41.138427697284,1.23312385941949,1,"0.5.-1.5"
"4433",9396,926.31,1284.65957856995,41.4336329337311,1.23511663062845,1,"0.5.-1.5"
"4434",9408,926.31,1285.15674251082,47.1015837625964,1.29464371326867,1,"0.5.-1.5"
"4435",9420,926.31,1285.61512227018,43.6773451125118,1.25649999685061,1,"0.5.-1.5"
"4436",9432,926.31,1286.04778877155,41.4377983041886,1.23137746821703,1,"0.5.-1.5"
"4437",9444,926.31,1286.51277909924,44.6567115360267,1.26425908658257,1,"0.5.-1.5"
"4438",9456,926.31,1287.03356006541,50.1432920314546,1.32064940565283,1,"0.5.-1.5"
"4439",9468,926.31,1287.46120348478,41.4959305909433,1.22818375716429,1,"0.5.-1.5"
"4440",9480,926.31,1287.88695012443,41.4762624246669,1.22683892271766,1,"0.5.-1.5"
"4441",9492,926.31,1288.36985216709,47.1342176448652,1.28454401158319,1,"0.5.-1.5"
"4442",9504,926.31,1288.81277991941,43.4816274293062,1.24519342892768,1,"0.5.-1.5"
"4443",9516,926.31,1289.24297221559,42.4231138499217,1.23303026336748,1,"0.5.-1.5"
"4444",9528,926.31,1289.68893249872,44.1264778076929,1.24935428095978,1,"0.5.-1.5"
"4445",9540,926.31,1290.17217784739,47.9540668986701,1.28721596045807,1,"0.5.-1.5"
"4446",9552,926.31,1290.59238404036,41.9752955646672,1.22480186045914,1,"0.5.-1.5"
"4447",9564,926.31,1291.02062840512,42.9309167394968,1.23338374686568,1,"0.5.-1.5"
"4448",9576,926.31,1291.49060724645,47.2336734029104,1.27567252753738,1,"0.5.-1.5"
"4449",9588,926.31,1291.93362862412,44.7584525668099,1.24932360682828,1,"0.5.-1.5"
"4450",9600,926.31,1292.35130743566,42.4114474002945,1.22455488837636,1,"0.5.-1.5"
"4451",9612,926.31,1292.78003119277,43.6835392135781,1.236141041981,1,"0.5.-1.5"
"4452",9624,926.31,1293.28274146664,51.3067502006434,1.31068326676291,1,"0.5.-1.5"
"4453",9636,926.31,1293.69788723511,42.6900987987392,1.2237706132496,1,"0.5.-1.5"
"4454",9648,926.31,1294.10942054775,42.4887144304539,1.22069666448942,1,"0.5.-1.5"
"4455",9660,926.31,1294.57691343991,48.3575166832252,1.27719024186695,1,"0.5.-1.5"
"4456",9672,926.31,1295.01641014692,45.7026865777098,1.24980088009784,1,"0.5.-1.5"
"4457",9684,926.31,1295.4262005393,42.8364366535152,1.22066525578589,1,"0.5.-1.5"
"4458",9696,926.31,1295.84244211506,43.6673943504084,1.22764873631286,1,"0.5.-1.5"
"4459",9708,926.31,1296.32971395205,51.2008361828266,1.29921985303395,1,"0.5.-1.5"
"4460",9720,926.31,1296.74466066957,43.905148195814,1.22752811292457,1,"0.5.-1.5"
"4461",9732,926.31,1297.15286764199,43.37258452475,1.22132792994967,1,"0.5.-1.5"
"4462",9744,926.31,1297.60817628986,48.4838009717514,1.26896057825275,1,"0.5.-1.5"
"4463",9756,926.31,1298.0504634214,47.3205763713286,1.25653150618405,1,"0.5.-1.5"
"4464",9768,926.31,1298.45873341885,43.91806999453,1.22309007905528,1,"0.5.-1.5"
"4465",9780,926.31,1298.85916471133,43.2553344708595,1.21578298268878,1,"0.5.-1.5"
"4466",9792,926.31,1299.33462207168,51.4253238681995,1.29133062056553,1,"0.5.-1.5"
"4467",9804,926.31,1299.73654504765,43.7768953205868,1.21841574548239,1,"0.5.-1.5"
"4468",9816,926.31,1300.14016192016,44.1271765952351,1.22063352095779,1,"0.5.-1.5"
"4469",9828,926.31,1300.56724950688,46.833059862056,1.24463049085534,1,"0.5.-1.5"
"4470",9840,926.31,1301.01417661063,49.1770252576225,1.2650270500983,1,"0.5.-1.5"
"4471",9852,926.31,1301.41170292696,44.0059751430981,1.21620938409774,1,"0.5.-1.5"
"4472",9864,926.31,1301.809699902,44.2255424929845,1.21719888360781,1,"0.5.-1.5"
"4473",9876,926.31,1302.2550592944,49.5953448128857,1.26508092053314,1,"0.5.-1.5"
"4474",9888,926.31,1302.68196905758,47.7740507314211,1.2472129416567,1,"0.5.-1.5"
"4475",9900,926.31,1303.08117792338,44.9035905741766,1.2200697923779,1,"0.5.-1.5"
"4476",9912,926.31,1303.48651523121,45.7583026249613,1.22671996317877,1,"0.5.-1.5"
"4477",9924,926.31,1303.94581226159,51.9609476958631,1.28120959316607,1,"0.5.-1.5"
"4478",9936,926.31,1304.33776800421,44.6424736684094,1.21446896198495,1,"0.5.-1.5"
"4479",9948,926.31,1304.73073220785,44.9260079351716,1.21599018568918,1,"0.5.-1.5"
"4480",9960,926.31,1305.17153171846,50.5029879678495,1.26433973484154,1,"0.5.-1.5"
"4481",9972,926.31,1305.59370386712,48.6064244875652,1.24628940434218,1,"0.5.-1.5"
"4482",9984,926.31,1305.98102076424,44.8348113709617,1.21198698921216,1,"0.5.-1.5"
"4483",9996,926.31,1306.36753781292,44.9131081447085,1.21169449689364,1,"0.5.-1.5"
"4484",10008,926.31,1306.83057770991,53.8711437219426,1.2887238089379,1,"0.5.-1.5"
"4485",10020,926.31,1307.22115999716,45.7569759717699,1.21687313717985,1,"0.5.-1.5"
"4486",10032,926.31,1307.60550452462,45.2101517823576,1.21114751341656,1,"0.5.-1.5"
"4487",10044,926.31,1308.02865671223,49.8931743963258,1.25045928523537,1,"0.5.-1.5"
"4488",10056,926.31,1308.43895527056,48.6008201488585,1.23816084578016,1,"0.5.-1.5"
"4489",10068,926.31,1308.82626012455,46.1021392914045,1.2157056444737,1,"0.5.-1.5"
"4490",10080,926.31,1309.20821398362,45.6489433022434,1.21086313455771,1,"0.5.-1.5"
"4491",10092,926.31,1309.63663567269,51.3116653574762,1.25783257695161,1,"0.5.-1.5"
"4492",10104,926.31,1310.02672303546,46.9814776877756,1.22006106863728,1,"0.5.-1.5"
"4493",10116,926.31,1310.40945245351,46.2871208756915,1.21321574788135,1,"0.5.-1.5"
"4494",10128,926.31,1310.8140433048,49.0777152514311,1.23558028943626,1,"0.5.-1.5"
"4495",10140,926.31,1311.26416448022,54.7428494010055,1.2816426247889,1,"0.5.-1.5"
"4496",10152,926.31,1311.64213721905,46.2867846984191,1.21008626869707,1,"0.5.-1.5"
"4497",10164,926.31,1312.02012399792,46.4634282020124,1.21059764917754,1,"0.5.-1.5"
"4498",10176,926.31,1312.43541909479,51.174172211995,1.2484034744823,1,"0.5.-1.5"
"4499",10188,926.31,1312.8328632554,49.2087136604969,1.23109932196598,1,"0.5.-1.5"
"4500",10200,926.31,1313.20814277869,46.6888993306275,1.2094581333306,1,"0.5.-1.5"
"4501",10212,926.31,1313.58924918469,47.5820919480357,1.21577942370004,1,"0.5.-1.5"
"4502",10224,926.31,1314.02852164809,54.9489461247795,1.27444771501632,1,"0.5.-1.5"
"4503",10236,926.31,1314.39981663421,46.7595810935709,1.20704931186992,1,"0.5.-1.5"
"4504",10248,926.31,1314.76756965521,46.4940086034585,1.2039969653847,1,"0.5.-1.5"
"4505",10260,926.31,1315.17630568328,51.7903602928491,1.24546506153592,1,"0.5.-1.5"
"4506",10272,926.31,1315.60782592866,54.8656095606457,1.26878859189742,1,"0.5.-1.5"
"4507",10284,926.31,1315.98242367109,47.9291568289373,1.21243565329996,1,"0.5.-1.5"
"4508",10296,926.31,1316.35124641669,47.3809004024151,1.20715524553839,1,"0.5.-1.5"
"4509",10308,926.31,1316.80207626265,57.9791979285183,1.2896494525196,1,"0.5.-1.5"
"4510",10320,926.31,1317.18041064133,48.9922397582632,1.21774959110462,1,"0.5.-1.5"
"4511",10332,926.31,1317.5447151286,47.3838213479467,1.2042196923851,1,"0.5.-1.5"
"4512",10344,926.31,1317.92384667726,49.468030117132,1.21952834558783,1,"0.5.-1.5"
"4513",10356,926.31,1318.37896510802,59.4744252103155,1.29601656650698,1,"0.5.-1.5"
"4514",10368,926.31,1318.7436013189,48.012007033285,1.20613636272674,1,"0.5.-1.5"
"4515",10380,926.31,1319.10549458318,47.8349146565051,1.20387590048449,1,"0.5.-1.5"
"4516",10392,926.31,1319.52907807923,56.0795371629029,1.26604512372091,1,"0.5.-1.5"
"4517",10404,926.31,1319.90976342161,50.6914379029913,1.22370778573031,1,"0.5.-1.5"
"4518",10416,926.31,1320.26714587477,47.8185131911632,1.20090907495319,1,"0.5.-1.5"
"4519",10428,926.31,1320.6252231026,48.0874635628097,1.20207730276388,1,"0.5.-1.5"
"4520",10440,926.31,1321.06111154768,58.6034691499226,1.28036302666123,1,"0.5.-1.5"
"4521",10452,926.31,1321.42108120093,48.7373419988689,1.20502203287515,1,"0.5.-1.5"
"4522",10464,926.31,1321.77405655196,47.9829351969638,1.19850504227588,1,"0.5.-1.5"
"4523",10476,926.31,1322.14281637267,50.2819939742294,1.21475767997845,1,"0.5.-1.5"
"4524",10488,926.31,1322.5364062144,53.8276179321365,1.24007694294141,1,"0.5.-1.5"
"4525",10500,926.31,1322.88948967677,48.5584854725166,1.20009290393,1,"0.5.-1.5"
"4526",10512,926.31,1323.24309595694,48.8091749876694,1.20108444221501,1,"0.5.-1.5"
"4527",10524,926.31,1323.62940750945,53.4570801857408,1.23425925887796,1,"0.5.-1.5"
"4528",10536,926.31,1324.02509219526,54.9597802157768,1.24414551341988,1,"0.5.-1.5"
"4529",10548,926.31,1324.37602031982,49.0250835306797,1.19991468404601,1,"0.5.-1.5"
"4530",10560,926.31,1324.73140432577,49.8223766657393,1.20483696697011,1,"0.5.-1.5"
"4531",10572,926.31,1325.14537545983,58.139106923034,1.26389654907325,1,"0.5.-1.5"
"4532",10584,926.31,1325.49447199975,49.3519650217349,1.19957246114473,1,"0.5.-1.5"
"4533",10596,926.31,1325.83947544905,48.9617816647296,1.19594374368285,1,"0.5.-1.5"
"4534",10608,926.31,1326.22042510685,54.1885578529,1.23234900504212,1,"0.5.-1.5"
"4535",10620,926.31,1326.63243198686,58.7871763872936,1.26391325284703,1,"0.5.-1.5"
"4536",10632,926.31,1326.97825262573,49.671880084963,1.1982755426468,1,"0.5.-1.5"
"4537",10644,926.31,1327.32370376654,49.8024332425302,1.19836659368229,1,"0.5.-1.5"
"4538",10656,926.31,1327.71820200564,56.9844523405336,1.24787387301853,1,"0.5.-1.5"
"4539",10668,926.31,1328.08554007919,53.333304541371,1.22123937654146,1,"0.5.-1.5"
"4540",10680,926.31,1328.42932148887,50.1542470722816,1.1981723361796,1,"0.5.-1.5"
"4541",10692,926.31,1328.76943287709,49.8092088963822,1.19496066658644,1,"0.5.-1.5"
"4542",10704,926.31,1329.18052355002,60.2790417400647,1.26639353087148,1,"0.5.-1.5"
"4543",10716,926.31,1329.52457041528,50.785320488485,1.19989812260087,1,"0.5.-1.5"
"4544",10728,926.31,1329.86310275944,50.1677622889256,1.19484269865234,1,"0.5.-1.5"
"4545",10740,926.31,1330.21767078008,52.7031891255028,1.21133023372818,1,"0.5.-1.5"
"4546",10752,926.31,1330.59758946603,56.6382448024488,1.23715428899118,1,"0.5.-1.5"
"4547",10764,926.31,1330.93504304311,50.5925002012118,1.19519656112129,1,"0.5.-1.5"
"4548",10776,926.31,1331.27208078726,50.7159259413384,1.19523152281204,1,"0.5.-1.5"
"4549",10788,926.31,1331.64311530934,55.9659006554139,1.22967865792248,1,"0.5.-1.5"
"4550",10800,926.31,1332.01148089329,55.7929071045655,1.22750564066905,1,"0.5.-1.5"
"4551",10812,926.31,1332.34290394633,50.4689925846869,1.19105560481694,1,"0.5.-1.5"
"4552",10824,926.31,1332.67456758495,50.6877597741441,1.19173941472786,1,"0.5.-1.5"
"4553",10836,926.31,1333.08471563401,62.7452170184406,1.27066748544212,1,"0.5.-1.5"
"4554",10848,926.31,1333.4214842967,51.8757988684483,1.19783690451413,1,"0.5.-1.5"
"4555",10860,926.31,1333.75126505132,51.0014244909871,1.19129974601742,1,"0.5.-1.5"
"4556",10872,926.31,1334.09728175789,53.6719312277346,1.207977208697,1,"0.5.-1.5"
"4557",10884,926.31,1334.475593021,58.8398858619039,1.24073513413646,1,"0.5.-1.5"
"4558",10896,926.31,1334.80837124237,52.0577465234055,1.1957088509032,1,"0.5.-1.5"
"4559",10908,926.31,1335.14053374357,52.1535374234554,1.19553901937707,1,"0.5.-1.5"
"4560",10920,926.31,1335.50095965692,56.7398775678266,1.22424760986883,1,"0.5.-1.5"
"4561",10932,926.31,1335.84948532836,55.1086020911644,1.21283055578033,1,"0.5.-1.5"
"4562",10944,926.31,1336.17313263311,51.422354421109,1.18841955175208,1,"0.5.-1.5"
"4563",10956,926.31,1336.49506514542,51.3373583162211,1.1871388737959,1,"0.5.-1.5"
"4564",10968,926.31,1336.88818658239,62.7603226344327,1.25875972080598,1,"0.5.-1.5"
"4565",10980,926.31,1337.22611062571,54.2826560864924,1.20408990646638,1,"0.5.-1.5"
"4566",10992,926.31,1337.55210655333,52.5886334893039,1.19261542203253,1,"0.5.-1.5"
"4567",11004,926.31,1337.88049908827,53.1631138089397,1.19544976064685,1,"0.5.-1.5"
"4568",11016,926.31,1338.25766866671,61.1808140751673,1.24466786509493,1,"0.5.-1.5"
"4569",11028,926.31,1338.57941546019,52.5138716324655,1.18975179129643,1,"0.5.-1.5"
"4570",11040,926.31,1338.90209571274,52.8544402712942,1.19111762017019,1,"0.5.-1.5"
"4571",11052,926.31,1339.2454463537,56.3997563038647,1.21222174080367,1,"0.5.-1.5"
"4572",11064,926.31,1339.61624631443,61.0888442115574,1.2401326957538,1,"0.5.-1.5"
"4573",11076,926.31,1339.93360045877,52.6029712149066,1.18718555770738,1,"0.5.-1.5"
"4574",11088,926.31,1340.25120181274,52.8321292388246,1.18785968134671,1,"0.5.-1.5"
"4575",11100,926.31,1340.62632837372,62.4996771337101,1.24581223965629,1,"0.5.-1.5"
"4576",11112,926.31,1340.96147271928,56.1502263698239,1.20633491404533,1,"0.5.-1.5"
"4577",11124,926.31,1341.27520397941,52.8071796334189,1.18537302924483,1,"0.5.-1.5"
"4578",11136,926.31,1341.59741058229,54.408385544757,1.19427085019606,1,"0.5.-1.5"
"4579",11148,926.31,1341.97441925643,63.7778097220726,1.24950691916956,1,"0.5.-1.5"
"4580",11160,926.31,1342.28753297545,53.314874386575,1.18611991459466,1,"0.5.-1.5"
"4581",11172,926.31,1342.60016656912,53.4245697280239,1.18606176518369,1,"0.5.-1.5"
"4582",11184,926.31,1342.92975098107,56.4849690333649,1.20343401396576,1,"0.5.-1.5"
"4583",11196,926.31,1343.30033507923,63.6651718157336,1.24487809033349,1,"0.5.-1.5"
"4584",11208,926.31,1343.60975727126,53.4990176604515,1.18421599042199,1,"0.5.-1.5"
"4585",11220,926.31,1343.92172537009,54.1253128905882,1.18717932376035,1,"0.5.-1.5"
"4586",11232,926.31,1344.26082585058,58.9835521567838,1.2147326671834,1,"0.5.-1.5"
"4587",11244,926.31,1344.60238146563,59.6381393602533,1.21764548992451,1,"0.5.-1.5"
"4588",11256,926.31,1344.91178317124,54.3026168541764,1.1859527031304,1,"0.5.-1.5"
"4589",11268,926.31,1345.21628519112,53.6449385890191,1.18147083474014,1,"0.5.-1.5"
"4590",11280,926.31,1345.56947159352,62.3301481565468,1.23056651515071,1,"0.5.-1.5"
"4591",11292,926.31,1345.89137713324,57.1044762103229,1.19976283009669,1,"0.5.-1.5"
"4592",11304,926.31,1346.19850475288,54.7187833665885,1.18541993805843,1,"0.5.-1.5"
"4593",11316,926.31,1346.50295327942,54.4414181021457,1.18315600223286,1,"0.5.-1.5"
"4594",11328,926.31,1346.87301924954,66.2601882074014,1.24918507833104,1,"0.5.-1.5"
"4595",11340,926.31,1347.17842196852,55.0405134376379,1.18502230806439,1,"0.5.-1.5"
"4596",11352,926.31,1347.48051880474,54.6466865571347,1.18212956207958,1,"0.5.-1.5"
"4597",11364,926.31,1347.80487040143,58.8287584821228,1.20479308257291,1,"0.5.-1.5"
"4598",11376,926.31,1348.14436882233,61.778023268198,1.22037888473574,1,"0.5.-1.5"
"4599",11388,926.31,1348.44786811642,55.5216036210404,1.18483935266522,1,"0.5.-1.5"
"4600",11400,926.31,1348.75275315422,55.9711325331155,1.18663605877009,1,"0.5.-1.5"
"4601",11412,926.31,1349.10268329433,64.3687617194555,1.23209409623132,1,"0.5.-1.5"
"4602",11424,926.31,1349.41030213847,56.9039037196599,1.19025686332157,1,"0.5.-1.5"
"4603",11436,926.31,1349.70714421127,55.1345006298216,1.17989693946879,1,"0.5.-1.5"
"4604",11448,926.31,1350.01073347119,56.5700645784418,1.18704646388665,1,"0.5.-1.5"
"4605",11460,926.31,1350.36490594875,66.1174845606511,1.23804125857669,1,"0.5.-1.5"
"4606",11472,926.31,1350.66804604192,56.9293745301184,1.18748914808748,1,"0.5.-1.5"
"4607",11484,926.31,1350.96326392724,55.6597352259778,1.17997811539772,1,"0.5.-1.5"
"4608",11496,926.31,1351.26694471518,57.4367580482176,1.18884153934869,1,"0.5.-1.5"
"4609",11508,926.31,1351.62015981801,66.9342729115997,1.238787951625,1,"0.5.-1.5"
"4610",11520,926.31,1351.91325988881,55.8957304948563,1.17915235598139,1,"0.5.-1.5"
"4611",11532,926.31,1352.20651835438,56.1217636717884,1.17970868838825,1,"0.5.-1.5"
"4612",11544,926.31,1352.53502377822,63.0045853247939,1.2153538886721,1,"0.5.-1.5"
"4613",11556,926.31,1352.87730205363,65.8762957845756,1.2295729533314,1,"0.5.-1.5"
"4614",11568,926.31,1353.16922127662,56.5179646916513,1.17967894110416,1,"0.5.-1.5"
"4615",11580,926.31,1353.46106981159,56.703142387858,1.18000496851982,1,"0.5.-1.5"
"4616",11592,926.31,1353.78801538008,63.6622389091899,1.21549870991475,1,"0.5.-1.5"
"4617",11604,926.31,1354.10097204736,61.2091804958764,1.20195432881769,1,"0.5.-1.5"
"4618",11616,926.31,1354.3926923751,57.3191651498528,1.18114359388755,1,"0.5.-1.5"
"4619",11628,926.31,1354.67758131572,56.1911074789896,1.17470902267428,1,"0.5.-1.5"
"4620",11640,926.31,1355.02203914938,68.030032987841,1.23466552447962,1,"0.5.-1.5"
"4621",11652,926.31,1355.31455059614,58.1179560150485,1.18318790604076,1,"0.5.-1.5"
"4622",11664,926.31,1355.59966780703,56.8682261002068,1.17619184218188,1,"0.5.-1.5"
"4623",11676,926.31,1355.89526552528,59.138080124023,1.1870605419283,1,"0.5.-1.5"
"4624",11688,926.31,1356.22197970297,65.5262840389441,1.2185795523169,1,"0.5.-1.5"
"4625",11700,926.31,1356.50789982091,57.6609165474911,1.17823052413632,1,"0.5.-1.5"
"4626",11712,926.31,1356.796589126,58.416613642341,1.18138926645474,1,"0.5.-1.5"
"4627",11724,926.31,1357.11138192862,63.8615656419643,1.20788617823655,1,"0.5.-1.5"
"4628",11736,926.31,1357.43430801419,65.7474045688505,1.2164485468968,1,"0.5.-1.5"
